X,Y,Z
59,44,116
59,44,106
59,44,105
59,44,104
59,44,94
59,44,93
59,44,92
59,44,81
59,44,80
59,44,69
59,44,68
59,44,57
59,44,56
59,44,45
59,44,44
59,44,33
59,44,32
59,44,31
59,44,21
59,44,20
59,44,19
59,45,117
59,45,105
59,45,93
59,45,81
59,45,69
59,45,68
59,45,57
59,45,56
59,45,44
59,45,32
59,45,20
58,16,116
58,16,115
58,16,103
58,16,91
58,16,79
58,16,67
58,16,66
58,16,55
58,16,54
58,16,43
58,16,42
58,16,30
58,16,18
58,17,116
58,17,115
58,17,104
58,17,103
58,17,102
58,17,92
58,17,91
58,17,90
58,17,80
58,17,79
58,17,78
58,17,67
58,17,66
58,17,55
58,17,54
58,17,43
58,17,42
58,17,31
58,17,30
58,17,19
58,17,18
58,17,17
58,18,116
58,18,115
58,18,114
58,18,104
58,18,103
58,18,102
58,18,92
58,18,91
58,18,90
58,18,80
58,18,79
58,18,78
58,18,68
58,18,67
58,18,66
58,18,56
58,18,55
58,18,54
58,18,43
58,18,42
58,18,31
58,18,30
58,18,29
58,18,19
58,18,18
58,18,17
58,19,117
58,19,116
58,19,115
58,19,114
58,19,105
58,19,104
58,19,103
58,19,102
58,19,92
58,19,91
58,19,90
58,19,80
58,19,79
58,19,78
58,19,68
58,19,67
58,19,66
58,19,56
58,19,55
58,19,54
58,19,53
58,19,44
58,19,43
58,19,42
58,19,41
58,19,32
58,19,31
58,19,30
58,19,29
58,19,19
58,19,18
58,19,17
58,20,117
58,20,116
58,20,115
58,20,114
58,20,105
58,20,104
58,20,103
58,20,102
58,20,93
58,20,92
58,20,91
58,20,90
58,20,81
58,20,80
58,20,79
58,20,78
58,20,68
58,20,67
58,20,66
58,20,65
58,20,56
58,20,55
58,20,54
58,20,53
58,20,44
58,20,43
58,20,42
58,20,41
58,20,32
58,20,31
58,20,30
58,20,29
58,20,20
58,20,19
58,20,18
58,20,17
58,21,117
58,21,116
58,21,115
58,21,114
58,21,105
58,21,104
58,21,103
58,21,102
58,21,93
58,21,92
58,21,91
58,21,90
58,21,81
58,21,80
58,21,79
58,21,78
58,21,77
58,21,69
58,21,68
58,21,67
58,21,66
58,21,65
58,21,57
58,21,56
58,21,55
58,21,54
58,21,53
58,21,44
58,21,43
58,21,42
58,21,41
58,21,32
58,21,31
58,21,30
58,21,29
58,21,20
58,21,19
58,21,18
58,21,17
58,22,118
58,22,117
58,22,116
58,22,115
58,22,114
58,22,105
58,22,104
58,22,103
58,22,102
58,22,93
58,22,92
58,22,91
58,22,90
58,22,89
58,22,81
58,22,80
58,22,79
58,22,78
58,22,77
58,22,69
58,22,68
58,22,67
58,22,66
58,22,65
58,22,57
58,22,56
58,22,55
58,22,54
58,22,53
58,22,45
58,22,44
58,22,43
58,22,42
58,22,41
58,22,32
58,22,31
58,22,30
58,22,29
58,22,20
58,22,19
58,22,18
58,22,17
58,22,16
58,23,118
58,23,117
58,23,116
58,23,115
58,23,114
58,23,106
58,23,105
58,23,104
58,23,103
58,23,102
58,23,101
58,23,94
58,23,93
58,23,92
58,23,91
58,23,90
58,23,89
58,23,81
58,23,80
58,23,79
58,23,78
58,23,77
58,23,69
58,23,68
58,23,67
58,23,66
58,23,65
58,23,57
58,23,56
58,23,55
58,23,54
58,23,53
58,23,45
58,23,44
58,23,43
58,23,42
58,23,41
58,23,33
58,23,32
58,23,31
58,23,30
58,23,29
58,23,21
58,23,20
58,23,19
58,23,18
58,23,17
58,23,16
58,24,118
58,24,117
58,24,116
58,24,115
58,24,114
58,24,106
58,24,105
58,24,104
58,24,103
58,24,102
58,24,101
58,24,94
58,24,93
58,24,92
58,24,91
58,24,90
58,24,89
58,24,82
58,24,81
58,24,80
58,24,79
58,24,78
58,24,77
58,24,69
58,24,68
58,24,67
58,24,66
58,24,65
58,24,57
58,24,56
58,24,55
58,24,54
58,24,53
58,24,45
58,24,44
58,24,43
58,24,42
58,24,41
58,24,33
58,24,32
58,24,31
58,24,30
58,24,29
58,24,28
58,24,21
58,24,20
58,24,19
58,24,18
58,24,17
58,24,16
58,25,118
58,25,117
58,25,116
58,25,115
58,25,114
58,25,113
58,25,106
58,25,105
58,25,104
58,25,103
58,25,102
58,25,101
58,25,94
58,25,93
58,25,92
58,25,91
58,25,90
58,25,89
58,25,82
58,25,81
58,25,80
58,25,79
58,25,78
58,25,77
58,25,70
58,25,69
58,25,68
58,25,67
58,25,66
58,25,65
58,25,57
58,25,56
58,25,55
58,25,54
58,25,53
58,25,45
58,25,44
58,25,43
58,25,42
58,25,41
58,25,33
58,25,32
58,25,31
58,25,30
58,25,29
58,25,28
58,25,21
58,25,20
58,25,19
58,25,18
58,25,17
58,25,16
58,25,9
58,26,118
58,26,117
58,26,116
58,26,115
58,26,114
58,26,113
58,26,106
58,26,105
58,26,104
58,26,103
58,26,102
58,26,101
58,26,94
58,26,93
58,26,92
58,26,91
58,26,90
58,26,89
58,26,82
58,26,81
58,26,80
58,26,79
58,26,78
58,26,77
58,26,70
58,26,69
58,26,68
58,26,67
58,26,66
58,26,65
58,26,58
58,26,57
58,26,56
58,26,55
58,26,54
58,26,53
58,26,46
58,26,45
58,26,44
58,26,43
58,26,42
58,26,41
58,26,40
58,26,33
58,26,32
58,26,31
58,26,30
58,26,29
58,26,28
58,26,21
58,26,20
58,26,19
58,26,18
58,26,17
58,26,16
58,26,9
58,27,119
58,27,118
58,27,117
58,27,116
58,27,115
58,27,114
58,27,113
58,27,107
58,27,106
58,27,105
58,27,104
58,27,103
58,27,102
58,27,101
58,27,94
58,27,93
58,27,92
58,27,91
58,27,90
58,27,89
58,27,82
58,27,81
58,27,80
58,27,79
58,27,78
58,27,77
58,27,70
58,27,69
58,27,68
58,27,67
58,27,66
58,27,65
58,27,58
58,27,57
58,27,56
58,27,55
58,27,54
58,27,53
58,27,46
58,27,45
58,27,44
58,27,43
58,27,42
58,27,41
58,27,40
58,27,34
58,27,33
58,27,32
58,27,31
58,27,30
58,27,29
58,27,28
58,27,21
58,27,20
58,27,19
58,27,18
58,27,17
58,27,16
58,27,9
58,27,8
58,28,119
58,28,118
58,28,117
58,28,116
58,28,115
58,28,114
58,28,113
58,28,107
58,28,106
58,28,105
58,28,104
58,28,103
58,28,102
58,28,101
58,28,95
58,28,94
58,28,93
58,28,92
58,28,91
58,28,90
58,28,89
58,28,82
58,28,81
58,28,80
58,28,79
58,28,78
58,28,77
58,28,70
58,28,69
58,28,68
58,28,67
58,28,66
58,28,65
58,28,58
58,28,57
58,28,56
58,28,55
58,28,54
58,28,53
58,28,46
58,28,45
58,28,44
58,28,43
58,28,42
58,28,41
58,28,40
58,28,34
58,28,33
58,28,32
58,28,31
58,28,30
58,28,29
58,28,28
58,28,22
58,28,21
58,28,20
58,28,19
58,28,18
58,28,17
58,28,16
58,28,9
58,28,8
58,29,119
58,29,118
58,29,117
58,29,116
58,29,115
58,29,114
58,29,113
58,29,107
58,29,106
58,29,105
58,29,104
58,29,103
58,29,102
58,29,101
58,29,95
58,29,94
58,29,93
58,29,92
58,29,91
58,29,90
58,29,89
58,29,82
58,29,81
58,29,80
58,29,79
58,29,78
58,29,77
58,29,70
58,29,69
58,29,68
58,29,67
58,29,66
58,29,65
58,29,58
58,29,57
58,29,56
58,29,55
58,29,54
58,29,53
58,29,46
58,29,45
58,29,44
58,29,43
58,29,42
58,29,41
58,29,40
58,29,34
58,29,33
58,29,32
58,29,31
58,29,30
58,29,29
58,29,28
58,29,22
58,29,21
58,29,20
58,29,19
58,29,18
58,29,17
58,29,16
58,29,10
58,29,9
58,29,8
58,30,119
58,30,118
58,30,117
58,30,116
58,30,115
58,30,114
58,30,113
58,30,107
58,30,106
58,30,105
58,30,104
58,30,103
58,30,102
58,30,101
58,30,95
58,30,94
58,30,93
58,30,92
58,30,91
58,30,90
58,30,89
58,30,83
58,30,82
58,30,81
58,30,80
58,30,79
58,30,78
58,30,77
58,30,70
58,30,69
58,30,68
58,30,67
58,30,66
58,30,65
58,30,58
58,30,57
58,30,56
58,30,55
58,30,54
58,30,53
58,30,46
58,30,45
58,30,44
58,30,43
58,30,42
58,30,41
58,30,40
58,30,34
58,30,33
58,30,32
58,30,31
58,30,30
58,30,29
58,30,28
58,30,22
58,30,21
58,30,20
58,30,19
58,30,18
58,30,17
58,30,16
58,30,10
58,30,9
58,30,8
58,31,119
58,31,118
58,31,117
58,31,116
58,31,115
58,31,114
58,31,113
58,31,107
58,31,106
58,31,105
58,31,104
58,31,103
58,31,102
58,31,101
58,31,95
58,31,94
58,31,93
58,31,92
58,31,91
58,31,90
58,31,89
58,31,83
58,31,82
58,31,81
58,31,80
58,31,79
58,31,78
58,31,77
58,31,71
58,31,70
58,31,69
58,31,68
58,31,67
58,31,66
58,31,65
58,31,58
58,31,57
58,31,56
58,31,55
58,31,54
58,31,53
58,31,46
58,31,45
58,31,44
58,31,43
58,31,42
58,31,41
58,31,40
58,31,34
58,31,33
58,31,32
58,31,31
58,31,30
58,31,29
58,31,28
58,31,22
58,31,21
58,31,20
58,31,19
58,31,18
58,31,17
58,31,16
58,31,10
58,31,9
58,31,8
58,32,119
58,32,118
58,32,117
58,32,116
58,32,115
58,32,114
58,32,113
58,32,107
58,32,106
58,32,105
58,32,104
58,32,103
58,32,102
58,32,101
58,32,95
58,32,94
58,32,93
58,32,92
58,32,91
58,32,90
58,32,89
58,32,83
58,32,82
58,32,81
58,32,80
58,32,79
58,32,78
58,32,77
58,32,71
58,32,70
58,32,69
58,32,68
58,32,67
58,32,66
58,32,65
58,32,58
58,32,57
58,32,56
58,32,55
58,32,54
58,32,53
58,32,46
58,32,45
58,32,44
58,32,43
58,32,42
58,32,41
58,32,34
58,32,33
58,32,32
58,32,31
58,32,30
58,32,29
58,32,28
58,32,22
58,32,21
58,32,20
58,32,19
58,32,18
58,32,17
58,32,16
58,32,10
58,32,9
58,32,8
58,33,119
58,33,118
58,33,117
58,33,116
58,33,115
58,33,114
58,33,107
58,33,106
58,33,105
58,33,104
58,33,103
58,33,102
58,33,101
58,33,95
58,33,94
58,33,93
58,33,92
58,33,91
58,33,90
58,33,89
58,33,83
58,33,82
58,33,81
58,33,80
58,33,79
58,33,78
58,33,77
58,33,71
58,33,70
58,33,69
58,33,68
58,33,67
58,33,66
58,33,65
58,33,58
58,33,57
58,33,56
58,33,55
58,33,54
58,33,53
58,33,46
58,33,45
58,33,44
58,33,43
58,33,42
58,33,41
58,33,34
58,33,33
58,33,32
58,33,31
58,33,30
58,33,29
58,33,28
58,33,22
58,33,21
58,33,20
58,33,19
58,33,18
58,33,17
58,33,16
58,33,10
58,33,9
58,33,8
58,34,119
58,34,118
58,34,117
58,34,116
58,34,115
58,34,114
58,34,107
58,34,106
58,34,105
58,34,104
58,34,103
58,34,102
58,34,95
58,34,94
58,34,93
58,34,92
58,34,91
58,34,90
58,34,89
58,34,83
58,34,82
58,34,81
58,34,80
58,34,79
58,34,78
58,34,77
58,34,71
58,34,70
58,34,69
58,34,68
58,34,67
58,34,66
58,34,65
58,34,59
58,34,58
58,34,57
58,34,56
58,34,55
58,34,54
58,34,53
58,34,46
58,34,45
58,34,44
58,34,43
58,34,42
58,34,41
58,34,34
58,34,33
58,34,32
58,34,31
58,34,30
58,34,29
58,34,22
58,34,21
58,34,20
58,34,19
58,34,18
58,34,17
58,34,16
58,34,10
58,34,9
58,34,8
58,35,119
58,35,118
58,35,117
58,35,116
58,35,115
58,35,114
58,35,107
58,35,106
58,35,105
58,35,104
58,35,103
58,35,102
58,35,95
58,35,94
58,35,93
58,35,92
58,35,91
58,35,90
58,35,83
58,35,82
58,35,81
58,35,80
58,35,79
58,35,78
58,35,77
58,35,71
58,35,70
58,35,69
58,35,68
58,35,67
58,35,66
58,35,65
58,35,59
58,35,58
58,35,57
58,35,56
58,35,55
58,35,54
58,35,53
58,35,46
58,35,45
58,35,44
58,35,43
58,35,42
58,35,41
58,35,34
58,35,33
58,35,32
58,35,31
58,35,30
58,35,29
58,35,22
58,35,21
58,35,20
58,35,19
58,35,18
58,35,17
58,35,10
58,35,9
58,35,8
58,36,119
58,36,118
58,36,117
58,36,116
58,36,115
58,36,114
58,36,107
58,36,106
58,36,105
58,36,104
58,36,103
58,36,102
58,36,95
58,36,94
58,36,93
58,36,92
58,36,91
58,36,90
58,36,83
58,36,82
58,36,81
58,36,80
58,36,79
58,36,78
58,36,71
58,36,70
58,36,69
58,36,68
58,36,67
58,36,66
58,36,65
58,36,59
58,36,58
58,36,57
58,36,56
58,36,55
58,36,54
58,36,53
58,36,46
58,36,45
58,36,44
58,36,43
58,36,42
58,36,41
58,36,34
58,36,33
58,36,32
58,36,31
58,36,30
58,36,29
58,36,22
58,36,21
58,36,20
58,36,19
58,36,18
58,36,17
58,36,10
58,36,9
58,36,8
58,37,119
58,37,118
58,37,117
58,37,116
58,37,115
58,37,114
58,37,107
58,37,106
58,37,105
58,37,104
58,37,103
58,37,102
58,37,95
58,37,94
58,37,93
58,37,92
58,37,91
58,37,90
58,37,83
58,37,82
58,37,80
58,37,79
58,37,78
58,37,71
58,37,70
58,37,69
58,37,68
58,37,67
58,37,66
58,37,58
58,37,57
58,37,56
58,37,55
58,37,54
58,37,53
58,37,46
58,37,45
58,37,44
58,37,43
58,37,42
58,37,41
58,37,34
58,37,33
58,37,32
58,37,31
58,37,30
58,37,29
58,37,22
58,37,21
58,37,20
58,37,19
58,37,18
58,37,17
58,37,10
58,37,9
58,38,119
58,38,118
58,38,117
58,38,116
58,38,115
58,38,114
58,38,107
58,38,106
58,38,105
58,38,104
58,38,103
58,38,102
58,38,95
58,38,94
58,38,93
58,38,92
58,38,91
58,38,90
58,38,83
58,38,82
58,38,81
58,38,80
58,38,79
58,38,78
58,38,71
58,38,70
58,38,69
58,38,68
58,38,67
58,38,66
58,38,58
58,38,57
58,38,56
58,38,55
58,38,54
58,38,46
58,38,45
58,38,44
58,38,43
58,38,42
58,38,41
58,38,34
58,38,33
58,38,32
58,38,31
58,38,30
58,38,29
58,38,22
58,38,21
58,38,20
58,38,19
58,38,18
58,38,17
58,38,10
58,38,9
58,39,119
58,39,118
58,39,117
58,39,116
58,39,115
58,39,107
58,39,106
58,39,105
58,39,104
58,39,103
58,39,102
58,39,95
58,39,94
58,39,93
58,39,92
58,39,91
58,39,90
58,39,83
58,39,82
58,39,81
58,39,80
58,39,79
58,39,78
58,39,70
58,39,69
58,39,68
58,39,67
58,39,66
58,39,58
58,39,57
58,39,56
58,39,55
58,39,54
58,39,46
58,39,45
58,39,44
58,39,43
58,39,42
58,39,34
58,39,33
58,39,32
58,39,31
58,39,30
58,39,22
58,39,21
58,39,20
58,39,19
58,39,18
58,39,17
58,39,10
58,39,9
58,40,119
58,40,118
58,40,117
58,40,116
58,40,115
58,40,107
58,40,106
58,40,105
58,40,104
58,40,103
58,40,95
58,40,94
58,40,93
58,40,92
58,40,91
58,40,83
58,40,82
58,40,81
58,40,80
58,40,79
58,40,78
58,40,70
58,40,69
58,40,68
58,40,67
58,40,66
58,40,58
58,40,57
58,40,56
58,40,55
58,40,54
58,40,46
58,40,45
58,40,44
58,40,43
58,40,42
58,40,34
58,40,33
58,40,32
58,40,31
58,40,30
58,40,22
58,40,21
58,40,20
58,40,19
58,40,18
58,40,10
58,40,9
58,41,119
58,41,118
58,41,117
58,41,116
58,41,115
58,41,107
58,41,106
58,41,105
58,41,104
58,41,103
58,41,95
58,41,94
58,41,93
58,41,92
58,41,91
58,41,82
58,41,81
58,41,80
58,41,79
58,41,70
58,41,69
58,41,68
58,41,67
58,41,66
58,41,58
58,41,57
58,41,56
58,41,55
58,41,54
58,41,46
58,41,45
58,41,44
58,41,43
58,41,42
58,41,34
58,41,33
58,41,32
58,41,31
58,41,30
58,41,22
58,41,21
58,41,20
58,41,19
58,41,18
58,42,119
58,42,118
58,42,117
58,42,116
58,42,115
58,42,107
58,42,106
58,42,105
58,42,104
58,42,103
58,42,94
58,42,93
58,42,92
58,42,91
58,42,82
58,42,81
58,42,80
58,42,79
58,42,70
58,42,69
58,42,68
58,42,67
58,42,58
58,42,57
58,42,56
58,42,55
58,42,46
58,42,45
58,42,44
58,42,43
58,42,42
58,42,34
58,42,33
58,42,32
58,42,31
58,42,30
58,42,21
58,42,20
58,42,19
58,42,18
58,43,119
58,43,118
58,43,117
58,43,116
58,43,106
58,43,105
58,43,104
58,43,94
58,43,93
58,43,92
58,43,91
58,43,82
58,43,81
58,43,80
58,43,79
58,43,70
58,43,69
58,43,68
58,43,67
58,43,58
58,43,57
58,43,56
58,43,55
58,43,46
58,43,45
58,43,44
58,43,43
58,43,33
58,43,32
58,43,31
58,43,21
58,43,20
58,43,19
58,43,18
58,44,118
58,44,117
58,44,116
58,44,106
58,44,105
58,44,104
58,44,94
58,44,93
58,44,92
58,44,82
58,44,81
58,44,80
58,44,70
58,44,69
58,44,68
58,44,67
58,44,58
58,44,57
58,44,56
58,44,55
58,44,45
58,44,44
58,44,43
58,44,33
58,44,32
58,44,31
58,44,21
58,44,20
58,44,19
58,45,118
58,45,117
58,45,116
58,45,106
58,45,105
58,45,104
58,45,94
58,45,93
58,45,92
58,45,82
58,45,81
58,45,80
58,45,70
58,45,69
58,45,68
58,45,57
58,45,56
58,45,55
58,45,45
58,45,44
58,45,43
58,45,33
58,45,32
58,45,31
58,45,21
58,45,20
58,45,19
58,46,118
58,46,117
58,46,106
58,46,105
58,46,104
58,46,94
58,46,93
58,46,92
58,46,82
58,46,81
58,46,80
58,46,69
58,46,68
58,46,57
58,46,56
58,46,45
58,46,44
58,46,33
58,46,32
58,46,31
58,46,21
58,46,20
58,46,19
58,47,118
58,47,117
58,47,105
58,47,93
58,47,81
58,47,69
58,47,57
58,47,56
58,47,45
58,47,44
58,47,32
58,47,20
57,15,116
57,15,115
57,15,103
57,15,91
57,15,79
57,15,78
57,15,67
57,15,66
57,15,55
57,15,54
57,15,43
57,15,42
57,15,30
57,15,18
57,16,116
57,16,115
57,16,114
57,16,104
57,16,103
57,16,102
57,16,92
57,16,91
57,16,90
57,16,80
57,16,79
57,16,78
57,16,68
57,16,67
57,16,66
57,16,55
57,16,54
57,16,43
57,16,42
57,16,41
57,16,31
57,16,30
57,16,29
57,16,19
57,16,18
57,16,17
57,17,117
57,17,116
57,17,115
57,17,114
57,17,104
57,17,103
57,17,102
57,17,92
57,17,91
57,17,90
57,17,80
57,17,79
57,17,78
57,17,68
57,17,67
57,17,66
57,17,65
57,17,56
57,17,55
57,17,54
57,17,53
57,17,44
57,17,43
57,17,42
57,17,41
57,17,31
57,17,30
57,17,29
57,17,19
57,17,18
57,17,17
57,18,117
57,18,116
57,18,115
57,18,114
57,18,105
57,18,104
57,18,103
57,18,102
57,18,93
57,18,92
57,18,91
57,18,90
57,18,80
57,18,79
57,18,78
57,18,77
57,18,68
57,18,67
57,18,66
57,18,65
57,18,56
57,18,55
57,18,54
57,18,53
57,18,44
57,18,43
57,18,42
57,18,41
57,18,32
57,18,31
57,18,30
57,18,29
57,18,20
57,18,19
57,18,18
57,18,17
57,19,117
57,19,116
57,19,115
57,19,114
57,19,105
57,19,104
57,19,103
57,19,102
57,19,93
57,19,92
57,19,91
57,19,90
57,19,89
57,19,81
57,19,80
57,19,79
57,19,78
57,19,77
57,19,69
57,19,68
57,19,67
57,19,66
57,19,65
57,19,56
57,19,55
57,19,54
57,19,53
57,19,44
57,19,43
57,19,42
57,19,41
57,19,32
57,19,31
57,19,30
57,19,29
57,19,20
57,19,19
57,19,18
57,19,17
57,19,16
57,20,118
57,20,117
57,20,116
57,20,115
57,20,114
57,20,105
57,20,104
57,20,103
57,20,102
57,20,101
57,20,93
57,20,92
57,20,91
57,20,90
57,20,89
57,20,81
57,20,80
57,20,79
57,20,78
57,20,77
57,20,69
57,20,68
57,20,67
57,20,66
57,20,65
57,20,57
57,20,56
57,20,55
57,20,54
57,20,53
57,20,45
57,20,44
57,20,43
57,20,42
57,20,41
57,20,32
57,20,31
57,20,30
57,20,29
57,20,28
57,20,20
57,20,19
57,20,18
57,20,17
57,20,16
57,21,118
57,21,117
57,21,116
57,21,115
57,21,114
57,21,113
57,21,106
57,21,105
57,21,104
57,21,103
57,21,102
57,21,101
57,21,94
57,21,93
57,21,92
57,21,91
57,21,90
57,21,89
57,21,81
57,21,80
57,21,79
57,21,78
57,21,77
57,21,69
57,21,68
57,21,67
57,21,66
57,21,65
57,21,57
57,21,56
57,21,55
57,21,54
57,21,53
57,21,45
57,21,44
57,21,43
57,21,42
57,21,41
57,21,40
57,21,33
57,21,32
57,21,31
57,21,30
57,21,29
57,21,28
57,21,21
57,21,20
57,21,19
57,21,18
57,21,17
57,21,16
57,22,118
57,22,117
57,22,116
57,22,115
57,22,114
57,22,113
57,22,106
57,22,105
57,22,104
57,22,103
57,22,102
57,22,101
57,22,94
57,22,93
57,22,92
57,22,91
57,22,90
57,22,89
57,22,82
57,22,81
57,22,80
57,22,79
57,22,78
57,22,77
57,22,70
57,22,69
57,22,68
57,22,67
57,22,66
57,22,65
57,22,57
57,22,56
57,22,55
57,22,54
57,22,53
57,22,52
57,22,45
57,22,44
57,22,43
57,22,42
57,22,41
57,22,40
57,22,33
57,22,32
57,22,31
57,22,30
57,22,29
57,22,28
57,22,21
57,22,20
57,22,19
57,22,18
57,22,17
57,22,16
57,23,118
57,23,117
57,23,116
57,23,115
57,23,114
57,23,113
57,23,106
57,23,105
57,23,104
57,23,103
57,23,102
57,23,101
57,23,94
57,23,93
57,23,92
57,23,91
57,23,90
57,23,89
57,23,82
57,23,81
57,23,80
57,23,79
57,23,78
57,23,77
57,23,70
57,23,69
57,23,68
57,23,67
57,23,66
57,23,65
57,23,64
57,23,58
57,23,57
57,23,56
57,23,55
57,23,54
57,23,53
57,23,52
57,23,45
57,23,44
57,23,43
57,23,42
57,23,41
57,23,40
57,23,33
57,23,32
57,23,31
57,23,30
57,23,29
57,23,28
57,23,21
57,23,20
57,23,19
57,23,18
57,23,17
57,23,16
57,23,9
57,23,8
57,24,119
57,24,118
57,24,117
57,24,116
57,24,115
57,24,114
57,24,113
57,24,106
57,24,105
57,24,104
57,24,103
57,24,102
57,24,101
57,24,94
57,24,93
57,24,92
57,24,91
57,24,90
57,24,89
57,24,82
57,24,81
57,24,80
57,24,79
57,24,78
57,24,77
57,24,70
57,24,69
57,24,68
57,24,67
57,24,66
57,24,65
57,24,64
57,24,58
57,24,57
57,24,56
57,24,55
57,24,54
57,24,53
57,24,52
57,24,46
57,24,45
57,24,44
57,24,43
57,24,42
57,24,41
57,24,40
57,24,33
57,24,32
57,24,31
57,24,30
57,24,29
57,24,28
57,24,21
57,24,20
57,24,19
57,24,18
57,24,17
57,24,16
57,24,9
57,24,8
57,25,119
57,25,118
57,25,117
57,25,116
57,25,115
57,25,114
57,25,113
57,25,107
57,25,106
57,25,105
57,25,104
57,25,103
57,25,102
57,25,101
57,25,94
57,25,93
57,25,92
57,25,91
57,25,90
57,25,89
57,25,82
57,25,81
57,25,80
57,25,79
57,25,78
57,25,77
57,25,76
57,25,70
57,25,69
57,25,68
57,25,67
57,25,66
57,25,65
57,25,64
57,25,58
57,25,57
57,25,56
57,25,55
57,25,54
57,25,53
57,25,52
57,25,46
57,25,45
57,25,44
57,25,43
57,25,42
57,25,41
57,25,40
57,25,34
57,25,33
57,25,32
57,25,31
57,25,30
57,25,29
57,25,28
57,25,22
57,25,21
57,25,20
57,25,19
57,25,18
57,25,17
57,25,16
57,25,9
57,25,8
57,26,119
57,26,118
57,26,117
57,26,116
57,26,115
57,26,114
57,26,113
57,26,107
57,26,106
57,26,105
57,26,104
57,26,103
57,26,102
57,26,101
57,26,95
57,26,94
57,26,93
57,26,92
57,26,91
57,26,90
57,26,89
57,26,83
57,26,82
57,26,81
57,26,80
57,26,79
57,26,78
57,26,77
57,26,76
57,26,70
57,26,69
57,26,68
57,26,67
57,26,66
57,26,65
57,26,64
57,26,58
57,26,57
57,26,56
57,26,55
57,26,54
57,26,53
57,26,52
57,26,46
57,26,45
57,26,44
57,26,43
57,26,42
57,26,41
57,26,40
57,26,34
57,26,33
57,26,32
57,26,31
57,26,30
57,26,29
57,26,28
57,26,22
57,26,21
57,26,20
57,26,19
57,26,18
57,26,17
57,26,16
57,26,10
57,26,9
57,26,8
57,27,119
57,27,118
57,27,117
57,27,116
57,27,115
57,27,114
57,27,113
57,27,107
57,27,106
57,27,105
57,27,104
57,27,103
57,27,102
57,27,101
57,27,95
57,27,94
57,27,93
57,27,92
57,27,91
57,27,90
57,27,89
57,27,88
57,27,83
57,27,82
57,27,81
57,27,80
57,27,79
57,27,78
57,27,77
57,27,76
57,27,71
57,27,70
57,27,69
57,27,68
57,27,67
57,27,66
57,27,65
57,27,64
57,27,58
57,27,57
57,27,56
57,27,55
57,27,54
57,27,53
57,27,52
57,27,46
57,27,45
57,27,44
57,27,43
57,27,42
57,27,41
57,27,40
57,27,34
57,27,33
57,27,32
57,27,31
57,27,30
57,27,29
57,27,28
57,27,22
57,27,21
57,27,20
57,27,19
57,27,18
57,27,17
57,27,16
57,27,10
57,27,9
57,27,8
57,27,7
57,28,119
57,28,118
57,28,117
57,28,116
57,28,115
57,28,114
57,28,113
57,28,107
57,28,106
57,28,105
57,28,104
57,28,103
57,28,102
57,28,101
57,28,95
57,28,94
57,28,93
57,28,92
57,28,91
57,28,90
57,28,89
57,28,88
57,28,83
57,28,82
57,28,81
57,28,80
57,28,79
57,28,78
57,28,77
57,28,76
57,28,71
57,28,70
57,28,69
57,28,68
57,28,67
57,28,66
57,28,65
57,28,64
57,28,59
57,28,58
57,28,57
57,28,56
57,28,55
57,28,54
57,28,53
57,28,52
57,28,46
57,28,45
57,28,44
57,28,43
57,28,42
57,28,41
57,28,40
57,28,34
57,28,33
57,28,32
57,28,31
57,28,30
57,28,29
57,28,28
57,28,22
57,28,21
57,28,20
57,28,19
57,28,18
57,28,17
57,28,16
57,28,15
57,28,10
57,28,9
57,28,8
57,28,7
57,29,120
57,29,119
57,29,118
57,29,117
57,29,116
57,29,115
57,29,114
57,29,113
57,29,107
57,29,106
57,29,105
57,29,104
57,29,103
57,29,102
57,29,101
57,29,95
57,29,94
57,29,93
57,29,92
57,29,91
57,29,90
57,29,89
57,29,88
57,29,83
57,29,82
57,29,81
57,29,80
57,29,79
57,29,78
57,29,77
57,29,76
57,29,71
57,29,70
57,29,69
57,29,68
57,29,67
57,29,66
57,29,65
57,29,64
57,29,59
57,29,58
57,29,57
57,29,56
57,29,55
57,29,54
57,29,53
57,29,52
57,29,47
57,29,46
57,29,45
57,29,44
57,29,43
57,29,42
57,29,41
57,29,40
57,29,34
57,29,33
57,29,32
57,29,31
57,29,30
57,29,29
57,29,28
57,29,22
57,29,21
57,29,20
57,29,19
57,29,18
57,29,17
57,29,16
57,29,10
57,29,9
57,29,8
57,29,7
57,30,120
57,30,119
57,30,118
57,30,117
57,30,116
57,30,115
57,30,114
57,30,113
57,30,107
57,30,106
57,30,105
57,30,104
57,30,103
57,30,102
57,30,101
57,30,95
57,30,94
57,30,93
57,30,92
57,30,91
57,30,90
57,30,89
57,30,88
57,30,83
57,30,82
57,30,81
57,30,80
57,30,79
57,30,78
57,30,77
57,30,76
57,30,71
57,30,70
57,30,69
57,30,68
57,30,67
57,30,66
57,30,65
57,30,64
57,30,59
57,30,58
57,30,57
57,30,56
57,30,55
57,30,54
57,30,53
57,30,52
57,30,47
57,30,46
57,30,45
57,30,44
57,30,43
57,30,42
57,30,41
57,30,40
57,30,35
57,30,34
57,30,33
57,30,32
57,30,31
57,30,30
57,30,29
57,30,28
57,30,22
57,30,21
57,30,20
57,30,19
57,30,18
57,30,17
57,30,16
57,30,10
57,30,9
57,30,8
57,30,7
57,31,120
57,31,119
57,31,118
57,31,117
57,31,116
57,31,115
57,31,114
